Customer_ID,Recency,Frequency,Monetary,Profit,Avg_Order_Value,R_Score,F_Score,M_Score,RFM_Score,Segment,Cluster
PG-188952,3,7,4707,248.154,196.125,5,4,5,545,Champions,1
PG-188953,576,4,3864,447.4054,257.6,1,3,4,134,At_Risk,2
PG-188954,58,9,1988,334.5163,116.94117647058823,4,5,3,453,Loyal_Customers,1
PG-88201,1443,1,459,101.88000000000001,229.5,1,1,1,111,Lost_Customers,2
PG-88202,31,5,1387,246.39000000000001,154.11111111111111,5,3,3,533,Loyal_Customers,0
PG-88951,300,3,482,126.57,68.85714285714286,2,2,1,221,Needs_Attention,0
PG-88952,939,3,1500,223.512,115.38461538461539,1,2,3,123,Lost_Customers,2
PH-187901,58,9,3975,824.1573000000001,331.25,4,5,4,454,Champions,1
PH-187902,798,1,408,169.083,204.0,1,1,1,111,Lost_Customers,2
PH-187903,122,8,4322,1348.9479999999999,288.1333333333333,3,5,5,355,Loyal_Customers,1
PH-187904,71,1,730,47.8878,365.0,4,1,2,412,Potential_Loyalists,0
PH-87901,115,4,177,6.539999999999992,44.25,3,3,1,331,Loyal_Customers,0
PH-87902,185,4,1570,347.01,261.6666666666667,2,3,3,233,At_Risk,0
PJ-188351,104,3,2704,461.298,386.2857142857143,3,2,4,324,Needs_Attention,0
PJ-188352,115,3,8509,3986.004,1701.8,3,2,5,325,Needs_Attention,1
PJ-188353,51,5,1208,-0.1699999999999875,201.33333333333334,4,3,2,432,Loyal_Customers,0
PJ-188354,40,8,1220,442.13550000000004,93.84615384615384,4,5,2,452,Loyal_Customers,0
PJ-190151,20,4,1779,417.8856,296.5,5,3,3,533,Loyal_Customers,0
PJ-190152,43,5,3278,717.9390000000001,364.22222222222223,4,3,4,434,Loyal_Customers,0
PJ-190153,84,6,2352,-606.00944,112.0,3,4,3,343,Loyal_Customers,0
PJ-190154,135,7,1823,682.9979000000001,182.3,3,4,3,343,Loyal_Customers,0
PJ-88351,301,3,581,-832.4430000000001,72.625,2,2,2,222,Needs_Attention,0
PJ-88352,43,3,220,-37.692,36.666666666666664,4,2,1,421,Potential_Loyalists,0
PJ-90151,516,2,623,-442.60800000000006,124.6,1,1,2,112,Lost_Customers,2
PJ-90152,197,6,5990,1332.288,427.85714285714283,2,4,5,245,At_Risk,1
PK-189101,210,4,1397,-56.415,139.7,2,3,3,233,At_Risk,0
PK-189102,426,2,802,127.776,401.0,1,1,2,112,Lost_Customers,2
PK-189103,99,8,3644,1046.50856,242.93333333333334,3,5,4,354,Loyal_Customers,1
PK-189104,484,2,1441,-798.705,480.3333333333333,1,1,3,113,Lost_Customers,2
PK-190751,176,5,3098,-297.2565,387.25,2,3,4,234,At_Risk,0
PK-190752,37,6,4270,126.59099999999994,251.1764705882353,4,4,4,444,Champions,1
PK-190753,9,6,1651,302.662,127.0,5,4,3,543,Loyal_Customers,0
PK-190754,10,12,8646,2038.2676000000001,345.84,5,5,5,555,Champions,1
PK-89101,122,4,948,-627.654,105.33333333333333,3,3,2,332,Loyal_Customers,0
PK-90751,495,1,533,84.11999999999999,177.66666666666666,1,1,1,111,Lost_Customers,2
PK-90752,548,2,459,-589.806,65.57142857142857,1,1,1,111,Lost_Customers,2
PL-189251,50,9,10789,1784.8686,599.3888888888889,4,5,5,455,Champions,1
PL-189252,586,3,1899,-83.34900000000002,316.5,1,2,3,123,Lost_Customers,2
PL-189253,59,3,1329,82.208,147.66666666666666,4,2,2,422,Potential_Loyalists,0
PL-189254,16,5,239,-0.7527000000000017,29.875,5,3,1,531,Loyal_Customers,0
PL-89251,360,2,261,97.86,87.0,1,1,1,111,Lost_Customers,0
PL-89252,50,1,498,125.67,166.0,4,1,1,411,Potential_Loyalists,0
PM-189401,735,4,4352,275.496,870.4,1,3,5,135,At_Risk,2
PM-189402,22,7,4564,463.74899999999997,456.4,5,4,5,545,Champions,1
PM-189403,30,9,2575,29.207399999999975,171.66666666666666,5,5,4,554,Champions,1
PM-189404,387,3,1405,157.8768,351.25,1,2,3,123,Lost_Customers,0
PM-191351,574,4,2796,-541.0521,310.6666666666667,1,3,4,134,At_Risk,2
PM-191352,37,9,1315,268.23,131.5,4,5,2,452,Loyal_Customers,1
PM-191353,13,5,1632,394.92,181.33333333333334,5,3,3,533,Loyal_Customers,0
PM-191354,52,4,4115,526.7537,587.8571428571429,4,3,4,434,Loyal_Customers,0
PM-89401,56,4,863,152.076,143.83333333333334,4,3,2,432,Loyal_Customers,0
PM-89402,678,5,587,99.99000000000001,73.375,1,3,2,132,At_Risk,2
PM-91351,302,4,746,171.9,93.25,2,3,2,232,At_Risk,0
PM-91352,997,2,684,197.886,228.0,1,1,2,112,Lost_Customers,2
PN-187751,16,9,5619,1148.9025,351.1875,5,5,5,555,Champions,1
PN-187752,108,13,2519,226.146,167.93333333333334,3,5,3,353,Loyal_Customers,1
PN-187753,513,3,1765,162.66472000000002,294.1666666666667,1,2,3,123,Lost_Customers,2
PN-187754,31,8,1467,192.0396,112.84615384615384,5,5,3,553,Loyal_Customers,0
PN-87751,214,3,1024,353.82,204.8,2,2,2,222,Needs_Attention,0
PN-87752,54,2,499,121.89,166.33333333333334,4,1,1,411,Potential_Loyalists,0
PO-188501,35,8,5125,691.491,256.25,4,5,5,455,Champions,1
PO-188502,106,12,7288,1708.371,251.31034482758622,3,5,5,355,Loyal_Customers,1
PO-188503,13,10,5390,810.9399999999999,207.30769230769232,5,5,5,555,Champions,1
PO-188504,5,11,7475,38.4757,339.77272727272725,5,5,5,555,Champions,1
PO-188651,176,8,2550,325.67400000000004,196.15384615384616,2,5,4,254,At_Risk,1
PO-188652,64,10,13056,3778.197,816.0,4,5,5,455,Champions,1
PO-188653,296,10,2952,156.91480000000004,155.3684210526316,2,5,4,254,At_Risk,1
PO-188654,1,7,2494,437.8533,191.84615384615384,5,4,3,543,Loyal_Customers,0
PO-191801,211,7,9211,1461.2925,511.72222222222223,2,4,5,245,At_Risk,1
PO-191802,604,4,682,27.495000000000005,113.66666666666667,1,3,2,132,At_Risk,2
PO-191803,223,4,1967,-87.479,196.7,2,3,3,233,At_Risk,0
PO-191804,161,9,4893,1155.4331,271.8333333333333,2,5,5,255,At_Risk,1
PO-191951,219,7,5331,-1060.8156,410.0769230769231,2,4,5,245,At_Risk,1
PO-191952,399,3,2524,479.70000000000005,315.5,1,2,3,123,Lost_Customers,0
PO-191953,370,6,1958,-1036.87152,130.53333333333333,1,4,3,143,At_Risk,0
PO-191954,87,5,1057,-49.7009,105.7,3,3,2,332,Loyal_Customers,0
PO-88501,406,2,1076,371.556,358.6666666666667,1,1,2,112,Lost_Customers,0
PO-88502,128,2,358,157.53,179.0,3,1,1,311,Needs_Attention,0
PO-88651,353,4,2607,98.86800000000001,200.53846153846155,1,3,4,134,At_Risk,0
PO-88652,941,1,205,66.69,102.5,1,1,1,111,Lost_Customers,2
PO-88653,1186,1,161,-246.07800000000003,80.5,1,1,1,111,Lost_Customers,2
PO-91801,30,3,416,-566.052,46.22222222222222,5,2,1,521,Potential_Loyalists,0
PO-91802,596,2,88,21.84,44.0,1,1,1,111,Lost_Customers,2
PO-91803,503,4,727,163.26,72.7,1,3,2,132,At_Risk,2
PO-91951,34,4,7799,1124.1599999999999,519.9333333333333,4,3,5,435,Loyal_Customers,1
PO-91952,749,1,27,5.7,27.0,1,1,1,111,Lost_Customers,2
PO-91953,259,3,403,-488.274,57.57142857142857,2,2,1,221,Needs_Attention,0
PP-189551,55,8,8800,837.8616000000001,517.6470588235294,4,5,5,455,Champions,1
PP-189552,370,6,5300,466.377,353.3333333333333,1,4,5,145,At_Risk,1
PP-189553,56,6,533,103.068,88.83333333333333,4,4,1,441,Loyal_Customers,0
PP-189554,98,10,7254,1495.0854,213.35294117647058,3,5,5,355,Loyal_Customers,1
PP-89551,1065,2,232,-231.30900000000003,46.4,1,1,1,111,Lost_Customers,2
PP-89552,15,1,128,16.65,64.0,5,1,1,511,Potential_Loyalists,0
PR-188801,110,8,3303,-296.9643,183.5,3,5,4,354,Loyal_Customers,1
PR-188802,120,9,3897,899.5980000000001,278.35714285714283,3,5,4,354,Loyal_Customers,1
PR-188803,26,7,4204,512.56912,247.2941176470588,5,4,4,544,Champions,1
PR-188804,37,5,1841,247.6226,153.41666666666666,4,3,3,433,Loyal_Customers,0
PR-88801,197,2,517,-862.506,86.16666666666667,2,1,1,211,Needs_Attention,0
PR-88802,738,1,289,45.9,144.5,1,1,1,111,Lost_Customers,2
PR-88803,1226,2,279,-137.094,93.0,1,1,1,111,Lost_Customers,2
PS-187601,30,8,3962,488.49240000000003,360.1818181818182,5,5,4,554,Champions,1
PS-187602,191,6,6533,636.2940000000001,502.53846153846155,2,4,5,245,At_Risk,1
PS-187603,36,8,3252,494.964,250.15384615384616,4,5,4,454,Champions,1
PS-187604,108,6,2182,-134.441,103.9047619047619,3,4,3,343,Loyal_Customers,0
PS-189701,28,6,5988,-338.14200000000005,427.7142857142857,5,4,5,545,Champions,1
PS-189702,191,12,4672,769.8315,259.55555555555554,2,5,5,255,At_Risk,1
PS-189703,160,7,6286,1575.22632,349.22222222222223,2,4,5,245,At_Risk,1
PS-189704,70,8,1278,198.5099,98.3076923076923,4,5,2,452,Loyal_Customers,0
PS-190451,90,7,8178,504.9819,408.9,3,4,5,345,Loyal_Customers,1
PS-190452,139,4,7012,1261.9215000000002,389.55555555555554,3,3,5,335,Loyal_Customers,1
PS-190453,21,8,7221,916.562,343.85714285714283,5,5,5,555,Champions,1
PS-190454,237,7,6842,1742.7296999999999,526.3076923076923,2,4,5,245,At_Risk,1
PS-87601,348,1,531,121.86,265.5,1,1,1,111,Lost_Customers,0
PS-87602,498,4,1175,-314.058,195.83333333333334,1,3,2,132,At_Risk,2
PS-89701,923,2,57,16.740000000000002,28.5,1,1,1,111,Lost_Customers,2
PS-89702,125,2,1339,-387.972,446.3333333333333,3,1,2,312,Needs_Attention,0
PS-90451,62,3,341,27.42,113.66666666666667,4,2,1,421,Potential_Loyalists,0
PS-90452,180,4,489,-114.80399999999999,69.85714285714286,2,3,1,231,At_Risk,0
PT-190901,125,6,2798,-496.203,310.8888888888889,3,4,4,344,Loyal_Customers,0
PT-190902,147,7,2553,234.102,255.3,3,4,4,344,Loyal_Customers,0
PT-190903,7,8,2858,498.822,285.8,5,5,4,554,Champions,1
PT-190904,72,4,160,-20.0508,22.857142857142858,4,3,1,431,Loyal_Customers,0
PT-90901,251,1,804,115.86,134.0,2,1,2,212,Needs_Attention,0
PT-90902,3,4,3881,277.16999999999996,431.22222222222223,5,3,4,534,Loyal_Customers,0
PV-189851,9,9,2717,410.1435,194.07142857142858,5,5,4,554,Champions,1
PV-189852,22,7,2313,394.7595,210.27272727272728,5,4,3,543,Loyal_Customers,0
PV-189853,65,7,4636,1291.712,309.06666666666666,4,4,5,445,Champions,1
PV-189854,90,5,2875,434.52840000000003,221.15384615384616,3,3,4,334,Loyal_Customers,0
PV-89851,145,4,3156,911.5799999999999,450.85714285714283,3,3,4,334,Loyal_Customers,0
PV-89852,203,2,3235,612.846,647.0,2,1,4,214,Needs_Attention,0
PW-190301,66,9,1126,-14.346900000000003,80.42857142857143,4,5,2,452,Loyal_Customers,1
PW-190302,8,8,5988,1200.8039999999999,299.4,5,5,5,555,Champions,1
PW-190303,478,4,2237,332.12536,279.625,1,3,3,133,At_Risk,0
PW-190304,47,10,3454,803.8169,265.6923076923077,4,5,4,454,Champions,1
PW-192401,404,5,563,-141.1272,51.18181818181818,1,3,2,132,At_Risk,0
PW-192402,2,5,1023,358.23600000000005,113.66666666666667,5,3,2,532,Loyal_Customers,0
PW-192403,101,7,1677,329.956,104.8125,3,4,3,343,Loyal_Customers,0
PW-192404,465,7,3922,1290.354,326.8333333333333,1,4,4,144,At_Risk,1
PW-90301,58,3,509,-123.39600000000002,101.8,4,2,1,421,Potential_Loyalists,0
PW-90302,561,4,574,-254.202,63.77777777777778,1,3,2,132,At_Risk,2
PW-92401,62,4,1097,122.55000000000001,109.7,4,3,2,432,Loyal_Customers,0
PW-92402,566,3,140,-17.67,46.666666666666664,1,2,1,121,Lost_Customers,2
QJ-192551,87,4,6156,553.6791,879.4285714285714,3,3,5,335,Loyal_Customers,1
QJ-192552,374,3,3314,1275.0900000000001,662.8,1,2,4,124,Lost_Customers,0
QJ-192553,115,7,2616,-624.844,137.68421052631578,3,4,4,344,Loyal_Customers,0
QJ-192554,26,9,6111,1203.6768,470.0769230769231,5,5,5,555,Champions,1
QJ-92551,62,2,165,23.34,33.0,4,1,1,411,Potential_Loyalists,0
QJ-92552,127,3,223,-187.749,55.75,3,2,1,321,Needs_Attention,0
RA-192851,500,2,3278,795.99,546.3333333333334,1,1,4,114,Lost_Customers,2
RA-192852,47,8,7958,1934.301,497.375,4,5,5,455,Champions,1
RA-192853,339,5,2964,856.52,296.4,2,3,4,234,At_Risk,0
RA-192854,6,9,2619,546.0882,154.05882352941177,5,5,4,554,Champions,1
RA-198851,336,5,5363,805.71,335.1875,2,3,5,235,At_Risk,1
RA-198852,266,7,2886,763.401,206.14285714285714,2,4,4,244,At_Risk,0
RA-198853,482,4,3354,557.9840800000001,186.33333333333334,1,3,4,134,At_Risk,0
RA-198854,44,7,3832,1292.8656,255.46666666666667,4,4,4,444,Champions,1
RA-199151,143,6,3895,534.3290999999999,229.11764705882354,3,4,4,344,Loyal_Customers,1
RA-199152,125,4,4488,91.80900000000003,345.2307692307692,3,3,5,335,Loyal_Customers,0
RA-199153,28,8,7801,1147.75232,410.57894736842104,5,5,5,555,Champions,1
RA-199154,13,9,4794,304.8673,217.9090909090909,5,5,5,555,Champions,1
RA-199451,2,4,726,-33.82319999999999,103.71428571428571,5,3,2,532,Loyal_Customers,0
RA-199452,24,7,4439,608.043,403.54545454545456,5,4,5,545,Champions,1
RA-199453,84,7,4845,550.436,372.6923076923077,3,4,5,345,Loyal_Customers,1
RA-199454,62,5,1686,-445.695,187.33333333333334,4,3,3,433,Loyal_Customers,0
RA-92851,255,7,2760,103.19399999999996,131.42857142857142,2,4,4,244,At_Risk,0
RA-92852,498,1,295,118.62,98.33333333333333,1,1,1,111,Lost_Customers,2
RA-92853,363,6,3170,-1741.638,211.33333333333334,1,4,4,144,At_Risk,0
RA-98851,700,1,59,-106.164,29.5,1,1,1,111,Lost_Customers,2
RA-98852,1056,2,154,60.81,51.333333333333336,1,1,1,111,Lost_Customers,2
RA-98853,126,5,291,-54.138,41.57142857142857,3,3,1,331,Loyal_Customers,0
RA-99151,140,1,201,62.16,201.0,3,1,1,311,Needs_Attention,0
RA-99152,588,1,219,23.28,54.75,1,1,1,111,Lost_Customers,2
RA-99451,21,6,1012,-27.752999999999986,112.44444444444444,5,4,2,542,Loyal_Customers,0
RA-99452,213,3,1034,245.51999999999998,172.33333333333334,2,2,2,222,Needs_Attention,0
RB-193301,142,8,3794,436.1145,189.7,3,5,4,354,Loyal_Customers,1
RB-193302,16,12,8650,2864.601,393.1818181818182,5,5,5,555,Champions,1
RB-193303,44,10,4909,601.27712,223.13636363636363,4,5,5,455,Champions,1
RB-193304,69,2,1008,-164.40619999999998,168.0,4,1,2,412,Potential_Loyalists,0
RB-193601,21,8,10106,510.0816,388.6923076923077,5,5,5,555,Champions,1
RB-193602,76,6,3511,967.734,270.0769230769231,4,4,4,444,Champions,0
RB-193603,174,5,463,70.03999999999999,57.875,2,3,1,231,At_Risk,0
RB-193604,97,6,15117,6976.0959,839.8333333333334,3,4,5,345,Loyal_Customers,1
RB-194351,69,6,4966,587.961,331.06666666666666,4,4,5,445,Champions,1
RB-194352,131,3,93,13.815,31.0,3,2,1,321,Needs_Attention,0
RB-194353,61,11,3896,-473.57648,216.44444444444446,4,5,4,454,Champions,1
RB-194354,20,8,2663,477.2399,166.4375,5,5,4,554,Champions,1
RB-194651,15,9,7408,1058.628,370.4,5,5,5,555,Champions,1
RB-194652,114,5,1190,294.16499999999996,198.33333333333334,3,3,2,332,Loyal_Customers,0
RB-194653,1,10,3867,776.3104,184.14285714285714,5,5,4,554,Champions,1
RB-194654,10,12,4714,640.5466,204.95652173913044,5,5,5,555,Champions,1
RB-195701,164,2,1822,441.28499999999997,455.5,2,1,3,213,Needs_Attention,0
RB-195702,189,10,6788,1300.776,282.8333333333333,2,5,5,255,At_Risk,1
RB-195703,21,8,1824,-172.83599999999998,140.30769230769232,5,5,3,553,Loyal_Customers,1
RB-195704,26,5,528,76.88789999999999,58.666666666666664,5,3,1,531,Loyal_Customers,0
RB-196451,151,3,2377,306.81539999999995,297.125,3,2,3,323,Needs_Attention,0
RB-196452,321,6,1580,368.481,131.66666666666666,2,4,3,243,At_Risk,0
RB-196453,299,8,1796,6.303999999999988,119.73333333333333,2,5,3,253,At_Risk,0
RB-196454,649,5,221,72.679,31.571428571428573,1,3,1,131,At_Risk,2
RB-197051,134,5,4923,1588.4075999999998,410.25,3,3,5,335,Loyal_Customers,1
RB-197052,17,3,367,-1.8359999999999985,91.75,5,2,1,521,Potential_Loyalists,0
RB-197053,445,4,1930,239.43200000000002,321.6666666666667,1,3,3,133,At_Risk,0
RB-197054,55,4,2068,243.0755,295.42857142857144,4,3,3,433,Loyal_Customers,0
RB-197951,114,8,2476,341.1975,225.0909090909091,3,5,3,353,Loyal_Customers,1
RB-197952,193,5,1486,301.209,148.6,2,3,3,233,At_Risk,0
RB-197953,94,14,9463,2142.98884,286.75757575757575,3,5,5,355,Loyal_Customers,1
RB-197954,33,8,5633,-461.73319999999995,312.94444444444446,5,5,5,555,Champions,1
RB-93301,113,5,2079,82.56599999999997,297.0,3,3,3,333,Loyal_Customers,0
RB-93302,140,3,2458,331.20000000000005,409.6666666666667,3,2,3,323,Needs_Attention,0
RB-93601,531,2,171,20.43,42.75,1,1,1,111,Lost_Customers,2
RB-93602,94,2,233,-91.332,116.5,3,1,1,311,Needs_Attention,0
RB-94351,217,2,215,54.81,107.5,2,1,1,211,Needs_Attention,0
RB-94352,485,4,2964,-1785.906,228.0,1,3,4,134,At_Risk,0
RB-94651,1212,1,418,68.97,139.33333333333334,1,1,1,111,Lost_Customers,2
RB-94652,288,2,3257,1227.84,542.8333333333334,2,1,4,214,Needs_Attention,0
RB-95701,941,2,267,98.466,53.4,1,1,1,111,Lost_Customers,2
RB-95702,447,3,320,-248.655,45.714285714285715,1,2,1,121,Lost_Customers,2
RB-96451,476,1,147,10.29,147.0,1,1,1,111,Lost_Customers,2
RB-96452,240,2,135,-124.446,67.5,2,1,1,211,Needs_Attention,0
RB-97051,183,7,4267,1067.8980000000001,355.5833333333333,2,4,4,244,At_Risk,1
RB-97052,150,1,285,38.85,95.0,3,1,1,311,Needs_Attention,0
RB-97053,248,4,1464,-296.286,146.4,2,3,3,233,At_Risk,0
RB-97951,31,2,68,-26.862,34.0,5,1,1,511,Potential_Loyalists,0
RB-97952,182,3,188,53.730000000000004,62.666666666666664,2,2,1,221,Needs_Attention,0
RC-198251,669,4,778,127.3158,129.66666666666666,1,3,2,132,At_Risk,2
RC-198252,241,7,4180,560.6505,380.0,2,4,4,244,At_Risk,1
RC-198253,119,8,1993,-14.211999999999996,117.23529411764706,3,5,3,353,Loyal_Customers,1
RC-198254,370,6,968,63.9914,96.8,1,4,2,142,At_Risk,0
RC-199601,143,5,3140,1022.8371,285.45454545454544,3,3,4,334,Loyal_Customers,0
RC-199602,518,7,2901,532.254,207.21428571428572,1,4,4,144,At_Risk,0
RC-199603,23,4,971,192.436,121.375,5,3,2,532,Loyal_Customers,0
RC-199604,111,6,886,10.563300000000005,80.54545454545455,3,4,2,342,Loyal_Customers,0
RC-98251,742,1,37,0.0,37.0,1,1,1,111,Lost_Customers,2
RC-99601,113,4,1610,365.325,322.0,3,3,3,333,Loyal_Customers,0
RC-99602,897,1,31,0.6,31.0,1,1,1,111,Lost_Customers,2
RD-194801,261,2,890,332.13,296.6666666666667,2,1,2,212,Needs_Attention,0
RD-194802,1,7,5552,1223.1225,427.0769230769231,5,4,5,545,Champions,1
RD-194803,64,10,5769,1281.0883999999999,250.82608695652175,4,5,5,455,Champions,1
RD-194804,73,8,4272,480.594,284.8,4,5,4,454,Champions,1
RD-195851,360,7,4320,606.1298999999999,227.3684210526316,1,4,5,145,At_Risk,1
RD-195852,26,9,8108,1185.8519999999999,324.32,5,5,5,555,Champions,1
RD-195853,41,5,973,-75.928,162.16666666666666,4,3,2,432,Loyal_Customers,0
RD-195854,181,10,2913,734.5158,153.31578947368422,2,5,4,254,At_Risk,1
RD-196601,94,7,4068,1298.3900999999998,452.0,3,4,4,344,Loyal_Customers,1
RD-196602,239,4,5345,949.197,334.0625,2,3,5,235,At_Risk,0
RD-196603,273,5,751,88.336,125.16666666666667,2,3,2,232,At_Risk,0
RD-196604,115,5,2787,835.772,557.4,3,3,4,334,Loyal_Customers,0
RD-197201,48,6,3843,504.40650000000005,274.5,4,4,4,444,Champions,1
RD-197202,63,9,5295,1130.43,330.9375,4,5,5,455,Champions,1
RD-197203,555,5,346,54.952000000000005,38.44444444444444,1,3,1,131,At_Risk,2
RD-197204,22,10,1420,207.3304,71.0,5,5,3,553,Loyal_Customers,1
RD-198101,45,10,2147,369.069,126.29411764705883,4,5,3,453,Loyal_Customers,1
RD-198102,913,5,1286,313.332,116.9090909090909,1,3,2,132,At_Risk,2
RD-198103,107,7,2519,416.41296,209.91666666666666,3,4,3,343,Loyal_Customers,0
RD-198104,15,8,1137,318.4625,71.0625,5,5,2,552,Loyal_Customers,0
RD-199001,275,6,6221,1393.4279999999999,518.4166666666666,2,4,5,245,At_Risk,1
RD-199002,498,1,23,7.23,23.0,1,1,1,111,Lost_Customers,2
RD-199003,33,13,4104,618.8960000000001,157.84615384615384,5,5,4,554,Champions,1
RD-199004,115,9,3134,455.5292,149.23809523809524,3,5,4,354,Loyal_Customers,1
RD-199301,101,6,3945,6.137999999999991,281.7857142857143,3,4,4,344,Loyal_Customers,1
RD-199302,1148,2,399,-12.582,79.8,1,1,1,111,Lost_Customers,2
RD-199303,188,10,3982,654.78032,173.1304347826087,2,5,4,254,At_Risk,1
RD-199304,43,4,971,35.0574,97.1,4,3,2,432,Loyal_Customers,0
RD-94801,206,3,609,145.8,87.0,2,2,2,222,Needs_Attention,0
RD-94802,48,1,91,2.7,91.0,4,1,1,411,Potential_Loyalists,0
RD-94803,828,2,363,122.00999999999999,90.75,1,1,1,111,Lost_Customers,2
RD-95851,36,6,4464,1291.5900000000001,234.94736842105263,4,4,5,445,Champions,1
RD-95852,111,1,704,177.81,352.0,3,1,2,312,Needs_Attention,0
RD-96601,28,4,2960,798.972,370.0,5,3,4,534,Loyal_Customers,0
RD-96602,1374,1,175,84.03,87.5,1,1,1,111,Lost_Customers,2
RD-96603,375,4,258,-88.824,25.8,1,3,1,131,At_Risk,0
RD-97201,71,4,2698,758.6999999999999,269.8,4,3,4,434,Loyal_Customers,0
RD-97202,59,4,1136,381.192,142.0,4,3,2,432,Loyal_Customers,0
RD-98101,54,5,3021,749.88,503.5,4,3,4,434,Loyal_Customers,0
RD-98102,238,2,192,-227.262,24.0,2,1,1,211,Needs_Attention,0
RD-99001,152,5,280,36.123000000000005,31.11111111111111,3,3,1,331,Loyal_Customers,0
RD-99002,93,5,4558,819.468,268.11764705882354,3,3,5,335,Loyal_Customers,1
RD-99301,162,6,2183,-1345.212,242.55555555555554,2,4,3,243,At_Risk,0
RD-99302,29,5,4339,1892.1840000000002,433.9,5,3,5,535,Loyal_Customers,1
RE-194051,29,10,7787,1171.0281,353.95454545454544,5,5,5,555,Champions,1
RE-194052,129,3,1122,409.146,124.66666666666667,3,2,2,322,Needs_Attention,0
RE-194053,36,7,3116,769.78808,259.6666666666667,4,4,4,444,Champions,1
RE-194054,1099,1,48,6.045,48.0,1,1,1,111,Lost_Customers,2
RE-194501,24,7,4319,880.0632,392.6363636363636,5,4,5,545,Champions,1
RE-194502,343,4,2495,578.6700000000001,249.5,2,3,3,233,At_Risk,0
RE-194503,468,2,2970,-166.77396,495.0,1,1,4,114,Lost_Customers,2
RE-194504,303,5,878,209.2294,97.55555555555556,2,3,2,232,At_Risk,0
RE-94051,72,3,868,53.943,108.5,4,2,2,422,Potential_Loyalists,0
RE-94052,435,3,1098,233.73,156.85714285714286,1,2,2,122,Lost_Customers,0
RE-94501,71,5,1411,206.817,128.27272727272728,4,3,3,433,Loyal_Customers,0
RE-94502,16,7,4267,683.4060000000001,213.35,5,4,4,544,Champions,1
RF-193451,121,8,4628,326.05800000000005,330.57142857142856,3,5,5,355,Loyal_Customers,1
RF-193452,93,5,3029,1069.5900000000001,432.7142857142857,3,3,4,334,Loyal_Customers,0
RF-193453,65,6,2424,248.02379999999997,242.4,4,4,3,443,Loyal_Customers,0
RF-193454,391,8,3310,633.7072000000001,206.875,1,5,4,154,At_Risk,1
RF-197351,2,8,6855,-601.6383,360.7894736842105,5,5,5,555,Champions,1
RF-197352,182,3,1320,368.76,146.66666666666666,2,2,2,222,Needs_Attention,0
RF-197353,23,5,1622,346.02,180.22222222222223,5,3,3,533,Loyal_Customers,0
RF-197354,90,7,2342,711.6168,167.28571428571428,3,4,3,343,Loyal_Customers,0
RF-198401,16,7,2803,617.667,280.3,5,4,4,544,Champions,1
RF-198402,20,7,7357,1701.606,282.96153846153845,5,4,5,545,Champions,1
RF-198403,10,9,3972,452.87068000000005,209.05263157894737,5,5,4,554,Champions,1
RF-198404,7,8,947,280.0261,86.0909090909091,5,5,2,552,Loyal_Customers,0
RF-93451,415,2,688,278.466,229.33333333333334,1,1,2,112,Lost_Customers,2
RF-93452,7,1,13,5.64,13.0,5,1,1,511,Potential_Loyalists,0
RF-93453,544,2,2506,532.47,208.83333333333334,1,1,3,113,Lost_Customers,2
RF-97351,119,3,951,298.77,118.875,3,2,2,322,Needs_Attention,0
RF-98401,1137,1,173,-353.13,34.6,1,1,1,111,Lost_Customers,2
RF-98402,139,5,400,142.692,57.142857142857146,3,3,1,331,Loyal_Customers,0
RH-194951,113,8,2452,-103.02540000000002,163.46666666666667,3,5,3,353,Loyal_Customers,1
RH-194952,360,5,4263,270.98999999999995,387.54545454545456,1,3,4,134,At_Risk,0
RH-194953,25,10,2961,725.6279999999999,197.4,5,5,4,554,Champions,1
RH-194954,33,5,3622,563.7877,452.75,5,3,4,534,Loyal_Customers,0
RH-195101,21,7,1448,178.683,160.88888888888889,5,4,3,543,Loyal_Customers,0
RH-195102,161,5,1519,-22.664999999999992,189.875,2,3,3,233,At_Risk,0
RH-195103,108,7,1654,355.52496,118.14285714285714,3,4,3,343,Loyal_Customers,0
RH-195104,468,6,6980,1289.4535,581.6666666666666,1,4,5,145,At_Risk,1
RH-195551,73,5,3631,398.289,363.1,4,3,4,434,Loyal_Customers,0
RH-195552,8,9,2999,-238.686,249.91666666666666,5,5,4,554,Champions,1
RH-195553,121,5,1573,133.096,131.08333333333334,3,3,3,333,Loyal_Customers,0
RH-195554,520,2,740,0.30570000000000164,246.66666666666666,1,1,2,112,Lost_Customers,2
RH-196001,185,3,572,-40.41060000000001,143.0,2,2,2,222,Needs_Attention,0
RH-196002,49,8,954,122.208,86.72727272727273,4,5,2,452,Loyal_Customers,0
RH-196003,7,7,1019,75.32816,101.9,5,4,2,542,Loyal_Customers,0
RH-196004,535,3,2086,172.6261,189.63636363636363,1,2,3,123,Lost_Customers,2
RH-94951,422,1,2833,311.52,2833.0,1,1,4,114,Lost_Customers,2
RH-94952,97,2,225,81.99000000000001,37.5,3,1,1,311,Needs_Attention,0
RH-95101,701,4,585,-170.23200000000003,73.125,1,3,2,132,At_Risk,2
RH-95102,967,3,1252,33.90000000000002,178.85714285714286,1,2,2,122,Lost_Customers,2
RH-95551,27,5,4477,951.4889999999999,447.7,5,3,5,535,Loyal_Customers,1
